~Version	Information	Section															
	VERS.	3.0	:														
	WRAP.	NO	:														
	DLM	.	Comma	:													
	MERG.	YES	:Data	merged	using	LAS	tools	(www.logtechcan.com)									
~Well	Information	Section															
#MNEM.UNIT	VALUE/NAME	DESCRIPTION															
#----.----	----------------------------------	--------------------															
	STRT.M	1720.4000	:														
	STOP.M	2382.8000	:														
	STEP.M	0.2000	:														
	NULL.	-999.2500	:														
	COMP.	:															
	WELL.	1551	:														
	FLD	.	:														
	LOC	.	:														
	SRVC.	:															
	DATE.	Sep	21/2016	:													
	CTRY.	:															
	PROV.	:															
	UWI	.	:														
	LIC	.	:														
	LATI.	:															
	LONG.	:															
	GDAT.	NAD83	:														
~Curve	Information	Section															
#MNEM	.UNIT	API	CODE	CURVE	DESCRIPTION												
#----	.----	LG--CV-CL--M	-------------------------														
	2043.0000	33.4641	фев.35	1870.7979													
	2043.2000	34.1789	2.0446	1870.9890													
	2043.4000	35.0365	фев.32	1871.1780													
	2043.6000	34.1566	4.0651	1871.3640													
	2043.8000	33.8079	мар.93	1871.5573													
	2044.0000	34.4066	мар.58	1871.7472													
	2044.2000	34.2984	мар.90	1871.9344													
	2044.4000	33.5436	4.0260	1872.1207													
	2044.6000	32.7751	5.0693	1872.3076													
	2044.8000	32.4803	июн.47	1872.4956													
	2045.0000	32.8109	июл.74	1872.6845													
	2045.2000	33.5907	июл.13	1872.8740													
	2045.4000	34.4603	июл.68	1873.0636													
	2045.6000	35.1013	май.15	1873.2535													
	2045.8000	35.3959	апр.89	1873.4435													
	2046.0000	35.4021	фев.35	1873.6339													
	2046.2000	35.2027	янв.52	1873.8242													
	2046.4000	34.8411	янв.21	1874.0144													
	2046.6000	34.4196	янв.76	1874.2042													
	2046.8000	34.0819	янв.24	1874.3932													
	2047.0000	33.7839	фев.82	1874.5807													
	2047.2000	34.0085	мар.98	1874.7630													
	2047.4000	33.2591	фев.84	1874.9591													
	2047.6000	34.0925	фев.70	1875.1559													
	2047.8000	34.7225	янв.78	1875.3469													
	2048.0000	36.1300	1.0690	1875.5360													
	2048.2000	37.6297	0.9683	1875.7248													
	2048.4000	38.5603	янв.09	1875.9133													
	2048.6000	38.6658	янв.78	1876.1015													
	2048.8000	37.9901	фев.31	1876.2895													
	2049.0000	36.8048	3.0280	1876.4776													
	2049.2000	35.5169	мар.86	1876.6658													
	2049.4000	34.4667	мар.29	1876.8536													
	2049.6000	33.7253	3.0149	1877.0411													
	2049.8000	33.0970	фев.66	1877.2289													
	2050.0000	32.3468	мар.05	1877.4178													
	2050.2000	31.4400	5.1008	1877.6073													
	2050.4000	30.4583	июл.74	1877.7945													
	2050.6000	29.3779	10.0812	1877.9758													
	2050.8000	29.8385	10.1702	1878.1414													
	2051.0000	29.9617	сен.97	1878.3139													
	2051.2000	29.7749	авг.27	1878.4929													
	2051.4000	29.4061	июл.08	1878.6775													
	2051.6000	29.0310	май.59	1878.8655													
	2051.8000	28.7520	апр.73	1879.0545													
	2052.0000	28.5460	апр.10	1879.2436													
	2052.2000	28.3321	май.81	1879.4328													
	2052.4000	28.0933	июл.63	1879.6225													
	2052.6000	27.9688	сен.72	1879.8123													
	2052.8000	28.1844	окт.58	1880.0012													
	2053.0000	28.7293	окт.82	1880.1897													
	2053.2000	29.2519	сен.64	1880.3818													
	2053.4000	32.0000	июл.33	1880.5700													
	2053.6000	30.1960	апр.16	1880.7500													
	2053.8000	29.5500	фев.93	1880.9342													
	2054.0000	29.5059	янв.09	1881.1207													
	2054.2000	29.5917	янв.33	1881.3085													
	2054.4000	29.5789	фев.99	1881.4976													
	2054.6000	29.5053	мар.03	1881.6874													
	2054.8000	29.5130	июн.82	1881.8756													
	2055.0000	29.6274	сен.71	1882.0590													
	2055.2000	29.7115	дек.82	1882.2353													
	2055.4000	29.5891	14.6971	1882.4043													
	2055.6000	29.1196	16.5030	1882.5675													
	2055.8000	28.9857	13.7822	1882.7911													
	2056.0000	29.3037	сен.75	1883.0028													
	2056.2000	29.7884	июн.78	1883.2027													
	2056.4000	29.9740	апр.73	1883.3957													
	2056.6000	29.5115	мар.98	1883.5873													
	2056.8000	29.3423	2.0898	1883.7773													
	2057.0000	28.6296	мар.27	1883.9608													
	2057.2000	29.6304	апр.13	1884.1478													
	2057.4000	29.5809	апр.59	1884.3382													
	2057.6000	28.9589	апр.20	1884.5298													
	2057.8000	28.3659	апр.53	1884.7208													
	2058.0000	28.0530	апр.33	1884.9092													
	2058.2000	28.0928	5.0468	1885.0927													
	2058.4000	28.3816	июн.74	1885.2686													
	2058.6000	28.7200	авг.43	1885.4353													
	2058.8000	28.9242	окт.80	1885.5927													
	2059.0000	28.7162	11.0483	1885.7384													
	2059.2000	28.4619	10.0257	1885.8917													
	2059.4000	28.2140	8.1061	1886.0523													
	2059.6000	28.0626	май.09	1886.2211													
	2059.8000	28.2205	мар.29	1886.3975													
	2060.0000	29.0175	фев.50	1886.5799													
	2060.2000	28.9562	мар.32	1886.7664													
	2060.4000	31.4202	апр.26	1886.9737													
	2060.6000	28.6481	апр.34	1887.1611													
	2060.8000	27.2168	мар.37	1887.3478													
	2061.0000	26.3821	мар.14	1887.5328													
	2061.2000	25.7425	мар.79	1887.7184													
	2061.4000	25.5001	май.47	1887.9061													
	2061.6000	25.8214	июл.12	1888.0953													
	2061.8000	26.5183	окт.27	1888.2847													
	2062.0000	27.1624	14.5626	1888.4727													
	2062.2000	27.4322	17.7325	1888.6593													
	2062.4000	27.3071	19.6579	1888.8450													
	2062.6000	27.0090	20.1356	1889.0306													
	2062.8000	26.7939	19.5614	1889.2164													
	2063.0000	26.7370	18.4701	1889.4020													
	2063.2000	26.7404	16.9879	1889.5870													
	2063.4000	27.0000	15.4980	1889.7700													
	2063.6000	26.8683	19.3262	1889.9585													
	2063.8000	28.1626	19.3664	1890.1462													
	2064.0000	29.5072	18.0766	1890.3347													
	2064.2000	30.1678	16.5260	1890.5224													
	2064.4000	30.0464	15.0300	1890.7085													
	2064.6000	29.4815	13.8526	1890.8939													
	2064.8000	28.8571	13.3315	1891.0799													
	2065.0000	28.4101	13.6511	1891.2672													
	2065.2000	28.2287	14.5745	1891.4558													
	2065.4000	28.3472	15.3917	1891.6448													
	2065.6000	28.7980	15.2031	1891.8334													
	2065.8000	29.5427	13.3521	1892.0213													
	2066.0000	30.4081	сен.84	1892.2092													
	2066.2000	31.2529	май.42	1892.3977													
	2066.4000	32.3441	янв.56	1892.5858													
	2066.6000	34.0000	0.0000	1892.7700													
	2066.8000	33.3351	фев.13	1892.9215													
	2067.0000	32.9102	мар.18	1893.0648													
	2067.2000	32.6422	апр.42	1893.2034													
	2067.4000	32.5096	май.79	1893.3393													
	2067.6000	32.2409	июл.02	1893.4877													
	2067.8000	31.7650	сен.25	1893.6464													
	2068.0000	30.9673	ноя.38	1893.8154													
	2068.2000	29.7965	12.1127	1893.9916													
	2068.4000	28.5225	авг.23	1894.1676													
	2068.6000	29.5511	июл.57	1894.3724													
	2068.8000	28.7614	7.0753	1894.5488													
	2069.0000	28.1677	июн.90	1894.7269													
	2069.2000	27.9258	6.0889	1894.9055													
	2069.4000	28.0027	май.52	1895.0863													
	2069.6000	28.3015	апр.40	1895.2713													
	2069.8000	28.6967	4.0226	1895.4607													
	2070.0000	29.0367	мар.32	1895.6522													
	2070.2000	29.1528	4.1399	1895.8428													
	2070.4000	28.9139	апр.55	1896.0310													
	2070.6000	28.3460	май.36	1896.2172													
	2070.8000	27.7690	июн.23	1896.4023													
	2071.0000	27.8125	7.0203	1896.5870													
	2071.2000	29.0000	июн.67	1896.7700													
	2071.4000	29.6649	май.04	1896.9565													
	2071.6000	28.7520	май.29	1897.1379													
	2071.8000	27.9652	июн.10	1897.3194													
	2072.0000	27.6396	июл.25	1897.5016													
	2072.2000	27.7534	10.0563	1897.6845													
	2072.4000	28.1367	дек.48	1897.8677													
	2072.6000	28.5527	14.5288	1898.0513													
	2072.8000	28.7654	15.4985	1898.2358													
	2073.0000	28.6312	14.8673	1898.4204													
	2073.2000	28.2018	дек.01	1898.6033													
	2073.4000	27.7841	авг.17	1898.7831													
	2073.6000	28.3043	июл.91	1898.9630													
	2073.8000	29.3640	6.1504	1899.1496													
	2074.0000	29.4727	июн.05	1899.3363													
	2074.2000	28.8956	июл.57	1899.5228													
	2074.4000	28.3479	июл.21	1899.7092													
	2074.6000	28.1994	авг.57	1899.8947													
	2074.8000	28.3425	сен.87	1900.0782													
	2075.0000	28.4547	окт.84	1900.2589													
	2075.2000	28.3014	ноя.89	1900.4367													
	2075.4000	27.8855	13.2651	1900.6122													
	2075.6000	27.5260	14.0956	1900.7863													
	2075.8000	28.2988	13.2480	1900.9594													
	2076.0000	29.6453	ноя.21	1901.1326													
	2076.2000	30.5539	сен.49	1901.3058													
	2076.4000	30.8634	9.0487	1901.4789													
	2076.6000	30.6894	9.0012	1901.6520													
	2076.8000	30.3773	сен.33	1901.8252													
	2077.0000	30.4871	ноя.38	1901.9983													
	2077.2000	31.7262	14.6776	1902.1714													
	2077.4000	30.6289	17.1039	1902.3446													
	2077.6000	30.7737	19.1247	1902.5177													
	2077.8000	31.5490	21.0824	1902.6909													
	2078.0000	32.5148	23.3112	1902.8640													
	2078.2000	33.3240	26.0939	1903.0371													
	2078.4000	33.6832	29.5131	1903.2103													
	2078.6000	33.3326	33.0401	1903.3834													
	2078.8000	31.9787	33.2085	1903.5566													
	2079.0000	32.1133	33.2978	1903.7297													
	2079.2000	32.2729	32.8798	1903.9029													
	2079.4000	32.1914	31.8316	1904.0760													
	2079.6000	31.8921	30.1515	1904.2491													
	2079.8000	31.5439	27.9540	1904.4223													
	2080.0000	31.4182	25.5161	1904.5954													
	2080.2000	31.8958	23.3742	1904.7686													
	2080.4000	31.2944	25.3814	1904.9417													
	2080.6000	31.1360	25.5824	1905.1148													
	2080.8000	31.3900	24.5439	1905.2880													
	2081.0000	31.9821	22.7954	1905.4611													
	2081.2000	32.8410	20.8261	1905.6342													
	2081.4000	33.9314	19.1550	1905.8074													
	2081.6000	35.3046	18.4259	1905.9806													
	2081.8000	37.4719	20.0723	1906.1537													
	2082.0000	39.7649	20.9229	1906.3269													
	2082.2000	41.6525	21.5444	1906.5000													
	2082.4000	42.8748	22.1072	1906.6731													
	2082.6000	43.2532	22.8126	1906.8463													
	2082.8000	42.6691	24.0949	1907.0194													
	2083.0000	41.0726	26.7873	1907.1926													
	2083.2000	38.4896	32.4306	1907.3657													
	2083.4000	37.4097	25.2480	1907.5389													
	2083.6000	36.1926	20.5763	1907.7120													
	2083.8000	35.0065	18.1060	1907.8852													
	2084.0000	34.0291	17.0046	1908.0583													
	2084.2000	33.3801	16.5803	1908.2314													
	2084.4000	33.1289	16.3960	1908.4046													
	2084.6000	33.3283	16.2497	1908.5777													
	2084.8000	34.2669	16.1000	1908.7509													
	2085.0000	34.5594	15.9500	1908.9240													
	2085.2000	34.9377	15.8000	1909.0971													
	2085.4000	35.5053	15.6500	1909.2703													
	2085.6000	36.0798	15.5000	1909.4434													
	2085.8000	36.3422	15.3502	1909.6166													
	2086.0000	35.9887	15.2022	1909.7897													
	2086.2000	34.9383	15.0656	1909.9629													
	2086.4000	35.5862	15.2433	1910.1360													
	2086.6000	35.8130	16.1277	1910.3091													
	2086.8000	35.5497	17.9037	1910.4823													
	2087.0000	34.9483	20.6018	1910.6555													
	2087.2000	34.2396	24.1279	1910.8286													
	2087.4000	33.6898	28.2865	1911.0017													
	2087.6000	33.5322	32.6808	1911.1749													
	2087.8000	32.7766	33.3384	1911.3480													
	2088.0000	33.0351	33.2697	1911.5211													
	2088.2000	33.7739	32.6226	1911.6942													
	2088.4000	34.7431	31.8770	1911.8674													
	2088.6000	35.8096	31.6815	1912.0406													
	2088.8000	36.8588	32.5793	1912.2137													
	2089.0000	37.6369	34.4934	1912.3869													
	2089.2000	37.1686	35.0688	1912.5600													
	2089.4000	34.9683	32.2346	1912.7335													
	2089.6000	32.8854	29.2300	1912.9069													
	2089.8000	31.4181	26.4591	1913.0804													
	2090.0000	30.8063	24.3909	1913.2539													
	2090.2000	31.1013	23.8199	1913.4273													
	2090.4000	32.1461	25.7508	1913.6007													
	2090.6000	33.5028	30.8568	1913.7742													
	2090.8000	32.9495	30.2439	1913.9476													
	2091.0000	33.5089	29.1696	1914.1211													
	2091.2000	34.3862	27.9475	1914.2945													
	2091.4000	35.2627	26.9042	1914.4680													
	2091.6000	36.0800	26.4471	1914.6415													
	2091.8000	36.9281	27.1609	1914.8149													
	2092.0000	37.9310	30.0887	1914.9883													
	2092.2000	39.0637	38.0823	1915.1618													
	2092.4000	38.6757	48.9759	1915.3352													
	2092.6000	38.4818	57.2967	1915.5087													
	2092.8000	38.6186	61.3957	1915.6821													
	2093.0000	38.9962	60.7705	1915.8556													
	2093.2000	39.4019	55.9887	1916.0291													
	2093.4000	39.5243	48.6742	1916.2025													
	2093.6000	39.0022	41.3596	1916.3760													
	2093.8000	37.9913	37.0426	1916.5494													
	2094.0000	37.8915	33.4047	1916.7229													
	2094.2000	38.0397	30.6029	1916.8963													
	2094.4000	38.1301	28.7977	1917.0697													
	2094.6000	38.0835	28.0526	1917.2432													
	2094.8000	37.9963	28.3065	1917.4167													
	2095.0000	38.0657	29.3689	1917.5901													
	2095.2000	38.4699	30.9197	1917.7636													
	2095.4000	37.9171	32.0286	1917.9370													
	2095.6000	37.8621	32.1997	1918.1105													
	2095.8000	38.1318	31.2707	1918.2839													
	2096.0000	38.3556	29.2594	1918.4573													
	2096.2000	38.1414	26.3637	1918.6308													
	2096.4000	37.1992	23.0114	1918.8043													
	2096.6000	35.5343	20.1078	1918.9777													
	2096.8000	34.9711	22.6717	1919.1512													
	2097.0000	35.1746	26.2427	1919.3246													
	2097.2000	35.3514	29.9137	1919.4981													
	2097.4000	35.4085	33.2664	1919.6716													
	2097.6000	35.4728	36.0054	1919.8450													
	2097.8000	35.7310	37.9359	1920.0185													
	2098.0000	36.3361	39.0268	1920.1919													
	2098.2000	37.3339	39.5108	1920.3654													
	2098.4000	36.3002	36.1219	1920.5388													
	2098.6000	35.7904	34.1726	1920.7122													
	2098.8000	35.6907	33.0635	1920.8857													
	2099.0000	35.7455	32.2803	1921.0592													
	2099.2000	35.7082	31.6273	1921.2326													
	2099.4000	35.4188	31.0505	1921.4061													
	2099.6000	34.9447	29.9392	1921.5795													
	2099.8000	35.6632	21.4512	1921.7530													
	2100.0000	35.7402	19.2066	1921.9264													
	2100.2000	35.3917	19.8402	1922.0998													
	2100.4000	34.9147	21.8036	1922.2733													
	2100.6000	34.5580	23.9406	1922.4468													
	2100.8000	34.4211	25.2234	1922.6202													
	2101.0000	34.3635	24.7002	1922.7937													
	2101.2000	33.8702	21.5612	1922.9671													
	2101.4000	33.3482	32.4781	1923.1406													
	2101.6000	33.9630	39.8814	1923.3140													
	2101.8000	35.1208	43.2663	1923.4875													
	2102.0000	36.2828	43.2666	1923.6610													
	2102.2000	37.0514	41.0009	1923.8344													
	2102.4000	37.2172	37.7496	1924.0079													
	2102.6000	36.8281	34.7375	1924.1813													
	2102.8000	36.5934	33.2764	1924.3548													
	2103.0000	34.9006	32.1487	1924.5282													
	2103.2000	33.1400	31.0851	1924.7017													
	2103.4000	31.5356	30.0359	1924.8751													
	2103.6000	30.0961	28.9900	1925.0486													
	2103.8000	28.8593	27.9449	1925.2220													
	2104.0000	28.0268	26.9004	1925.3955													
	2104.2000	28.0736	25.8554	1925.5689													
	2104.4000	29.4764	24.7280	1925.7424													
	2104.6000	30.3182	23.2087	1925.9158													
	2104.8000	30.8517	20.9813	1926.0893													
	2105.0000	31.1803	17.9560	1926.2627													
	2105.2000	31.3114	14.4042	1926.4362													
	2105.4000	31.2500	11.0728	1926.6096													
	2105.6000	31.1625	сен.38	1926.7831													
	2105.8000	32.1272	дек.34	1926.9561													
	2106.0000	33.0374	16.6956	1927.1279													
	2106.2000	33.5104	20.6530	1927.2990													
	2106.4000	33.5809	24.9061	1927.4696													
	2106.6000	33.3748	29.8589	1927.6399													
	2106.8000	33.0607	35.7050	1927.8100													
	2107.0000	32.8985	41.8406	1927.9800													
	2107.2000	34.0325	41.5843	1928.1500													
	2107.4000	35.0974	38.1323	1928.3200													
	2107.6000	36.1384	34.4020	1928.4900													
	2107.8000	37.2651	31.3986	1928.6600													
	2108.0000	38.5823	29.1790	1928.8300													
	2108.2000	40.1569	26.9418	1929.0000													
	2108.4000	42.0000	22.9800	1929.1700													
	2108.6000	41.0766	25.9570	1929.3400													
	2108.8000	40.1463	27.2892	1929.5100													
	2109.0000	39.1464	27.4590	1929.6800													
	2109.2000	38.0552	27.0433	1929.8500													
	2109.4000	36.8743	26.7619	1930.0200													
	2109.6000	35.6308	27.5957	1930.1900													
	2109.8000	34.4366	31.4629	1930.3600													
	2110.0000	35.5290	31.4606	1930.5300													
	2110.2000	36.6015	31.8951	1930.7000													
	2110.4000	37.2556	33.0663	1930.8700													
	2110.6000	37.4571	34.4817	1931.0400													
	2110.8000	37.4002	35.2448	1931.2100													
	2111.0000	37.4804	34.2614	1931.3800													
	2111.2000	38.7330	29.9120	1931.5500													
	2111.4000	39.6997	27.1177	1931.7200													
	2111.6000	40.5865	26.8577	1931.8900													
	2111.8000	41.4816	29.2865	1932.0600													
	2112.0000	42.4537	33.8686	1932.2300													
	2112.2000	43.5860	39.3631	1932.4000													
	2112.4000	45.0000	43.7600	1932.5700													
	2112.6000	44.1792	38.3497	1932.7400													
	2112.8000	43.3186	33.5168	1932.9100													
	2113.0000	42.6054	29.8942	1933.0800													
	2113.2000	42.0467	28.1163	1933.2500													
	2113.4000	41.4797	28.6738	1933.4200													
	2113.6000	40.5624	31.6619	1933.5902													
	2113.8000	38.5779	36.2035	1933.7611													
	2114.0000	37.4788	36.4236	1933.9385													
	2114.2000	36.7114	35.9827	1934.1231													
	2114.4000	36.1736	35.8212	1934.3152													
	2114.6000	35.8792	36.2039	1934.5137													
	2114.8000	35.8356	36.8355	1934.7164													
	2115.0000	35.9269	37.1975	1934.9208													
	2115.2000	35.9985	36.8132	1935.1260													
	2115.4000	36.0115	35.4359	1935.3312													
	2115.6000	36.0088	33.6956	1935.5364													
	2115.8000	36.0537	32.9223	1935.7416													
	2116.0000	36.1968	33.3228	1935.9468													
	2116.2000	36.7756	35.2056	1936.1520													
	2116.4000	37.2333	36.2719	1936.3572													
	2116.6000	36.9136	37.6555	1936.5624													
	2116.8000	38.9344	45.7560	1936.7676													
	2117.0000	40.2196	38.1980	1936.9728													
	2117.2000	35.0072	36.5321	1937.1780													
	2117.4000	35.0536	32.4179	1937.3832													
	2117.6000	35.9678	20.5832	1937.5884													
	2117.8000	36.3583	19.6179	1937.7936													
	2118.0000	35.6110	31.0520	1937.9988													
	2118.2000	34.3936	42.4217	1938.2040													
	2118.4000	33.5194	43.7196	1938.4092													
	2118.6000	33.3864	37.5582	1938.6144													
	2118.8000	33.8919	30.5967	1938.8196													
	2119.0000	34.5907	25.9810	1939.0248													
	2119.2000	34.9843	23.5887	1939.2300													
	2119.4000	34.8405	22.4533	1939.4352													
	2119.6000	34.2706	21.8957	1939.6404													
	2119.8000	33.5611	21.5848	1939.8456													
	2120.0000	32.9573	21.3899	1940.0508													
	2120.2000	32.5825	21.3122	1940.2560													
	2120.4000	32.4696	21.4437	1940.4612													
	2120.6000	32.5766	21.8887	1940.6664													
	2120.8000	32.7625	22.6716	1940.8716													
	2121.0000	32.8291	23.7103	1941.0768													
	2121.2000	32.6477	24.8539	1941.2820													
	2121.4000	32.2363	25.9429	1941.4872													
	2121.6000	31.6874	26.9292	1941.6924													
	2121.8000	31.0586	28.0381	1941.8976													
	2122.0000	30.3899	29.6858	1942.1028													
	2122.2000	29.8327	32.0068	1942.3080													
	2122.4000	29.6411	34.5345	1942.5132													
	2122.6000	29.9135	36.5741	1942.7184													
	2122.8000	30.3900	37.7482	1942.9236													
	2123.0000	30.6527	38.0015	1943.1288													
	2123.2000	30.4272	37.4980	1943.3340													
	2123.4000	29.6169	36.8685	1943.5392													
	2123.6000	28.6151	36.6440	1943.7444													
	2123.8000	28.5517	35.7119	1943.9496													
	2124.0000	30.4048	32.5522	1944.1548													
	2124.2000	32.2077	28.9122	1944.3600													
	2124.4000	32.3564	27.5838	1944.5652													
	2124.6000	33.8958	24.0690	1944.7704													
	2124.8000	28.7084	24.1588	1944.9756													
	2125.0000	27.0172	26.4357	1945.1808													
	2125.2000	27.3673	30.3028	1945.3860													
	2125.4000	27.6532	33.2033	1945.5912													
	2125.6000	27.9980	35.4753	1945.7964													
	2125.8000	28.3066	36.7837	1946.0016													
	2126.0000	28.6714	37.3167	1946.2068													
	2126.2000	28.7099	36.9340	1946.4120													
	2126.4000	28.2778	35.0207	1946.6172													
	2126.6000	27.7663	31.3551	1946.8224													
	2126.8000	27.5826	26.4316	1947.0276													
	2127.0000	27.8041	21.2456	1947.2328													
	2127.2000	28.2472	17.0577	1947.4380													
	2127.4000	28.7150	14.9500	1947.6432													
	2127.6000	29.2008	15.2795	1947.8484													
	2127.8000	29.8455	17.4198	1948.0536													
	2128.0000	30.6945	20.0583	1948.2588													
	2128.2000	31.5683	21.8580	1948.4639													
	2128.4000	32.1969	22.0393	1948.6690													
	2128.6000	32.4381	20.5468	1948.8734													
	2128.8000	32.3649	17.8416	1949.0762													
	2129.0000	32.2068	14.6300	1949.2757													
	2129.2000	32.2015	ноя.13	1949.4706													
	2129.4000	32.4273	сен.68	1949.6611													
	2129.6000	32.7501	сен.29	1949.8483													
	2129.8000	32.9221	окт.01	1950.0340													
	2130.0000	32.7538	13.6344	1950.2189													
	2130.2000	32.3055	18.4559	1950.4028													
	2130.4000	32.0445	24.6304	1950.5849													
	2130.6000	33.1205	31.3629	1950.7637													
	2130.8000	32.8099	33.0989	1950.9493													
	2131.0000	32.4707	34.3984	1951.1339													
	2131.2000	32.1511	35.4020	1951.3164													
	2131.4000	32.0151	36.1903	1951.4980													
	2131.6000	32.2096	36.8203	1951.6795													
	2131.8000	32.7933	37.2492	1951.8614													
	2132.0000	33.7055	37.3360	1952.0436													
	2132.2000	34.7534	36.9150	1952.2261													
	2132.4000	35.6337	35.9230	1952.4089													
	2132.6000	36.0278	34.5421	1952.5925													
	2132.8000	35.8883	33.2377	1952.7768													
	2133.0000	36.9965	31.9141	1952.9556													
	2133.2000	37.1599	30.0347	1953.1379													
	2133.4000	37.3401	27.2906	1953.3207													
	2133.6000	37.6634	24.2344	1953.5032													
	2133.8000	38.0832	21.5224	1953.6855													
	2134.0000	38.5289	19.6722	1953.8683													
	2134.2000	38.9163	19.0160	1954.0517													
	2134.4000	39.1434	19.6806	1954.2356													
	2134.6000	39.1056	21.5219	1954.4192													
	2134.8000	38.7558	23.9875	1954.6021													
	2135.0000	38.2961	25.8044	1954.7843													
	2135.2000	39.0000	23.6720	1954.9700													
	2135.4000	37.8558	25.8950	1955.1499													
	2135.6000	38.5801	25.8618	1955.3296													
	2135.8000	39.8182	23.7267	1955.5098													
	2136.0000	40.9366	20.1608	1955.6908													
	2136.2000	41.7152	15.9973	1955.8728													
	2136.4000	42.1284	12.1368	1956.0557													
	2136.6000	42.2183	сен.41	1956.2391													
	2136.8000	42.0668	авг.20	1956.4231													
	2137.0000	41.8034	окт.64	1956.6074													
	2137.2000	41.5218	15.3911	1956.7918													
	2137.4000	41.1319	22.5634	1956.9756													
	2137.6000	42.8482	29.8897	1957.1514													
	2137.8000	43.8574	34.2854	1957.3322													
	2138.0000	44.1962	36.3578	1957.5147													
	2138.2000	43.9108	36.8795	1957.6970													
	2138.4000	43.1410	36.5405	1957.8789													
	2138.6000	42.0433	35.8470	1958.0607													
	2138.8000	40.6923	35.1674	1958.2434													
	2139.0000	39.0469	34.7577	1958.4270													
	2139.2000	37.0453	34.7166	1958.6110													
	2139.4000	34.8627	34.9532	1958.7946													
	2139.6000	33.2942	35.2608	1958.9782													
	2139.8000	34.7037	35.1004	1959.1598													
	2140.0000	35.5059	33.9512	1959.3413													
	2140.2000	35.5874	31.5195	1959.5237													
	2140.4000	35.1053	28.2954	1959.7067													
	2140.6000	34.3609	24.9109	1959.8899													
	2140.8000	33.7512	21.9709	1960.0727													
	2141.0000	33.6577	19.9438	1960.2550													
	2141.2000	34.3124	19.0593	1960.4366													
	2141.4000	35.6823	19.2178	1960.6178													
	2141.6000	37.3989	19.9690	1960.7994													
	2141.8000	38.8100	20.6744	1960.9826													
	2142.0000	39.9762	21.5843	1961.1629													
	2142.2000	39.2705	21.0093	1961.3469													
	2142.4000	38.7897	21.7682	1961.5302													
	2142.6000	38.6091	23.4056	1961.7129													
	2142.8000	38.7664	25.2544	1961.8948													
	2143.0000	39.2062	26.6761	1962.0758													
	2143.2000	39.6992	27.1050	1962.2563													
	2143.4000	39.8463	26.0893	1962.4368													
	2143.6000	39.1363	23.3875	1962.6182													
	2143.8000	37.0912	19.1978	1962.8006													
	2144.0000	33.6414	14.5687	1962.9839													
	2144.2000	30.0000	12.0940	1963.1700													
	2144.4000	30.7140	июл.63	1963.3451													
	2144.6000	30.8178	июн.37	1963.5254													
	2144.8000	30.6607	июн.09	1963.7083													
	2145.0000	30.4697	июл.66	1963.8923													
	2145.2000	30.3071	авг.10	1964.0765													
	2145.4000	30.1351	сен.55	1964.2603													
	2145.6000	29.9000	ноя.34	1964.4434													
	2145.8000	29.5927	14.6401	1964.6257													
	2146.0000	29.2859	19.2639	1964.8079													
	2146.2000	29.1642	25.4926	1964.9918													
	2146.4000	29.5267	32.1162	1965.1780													
	2146.6000	30.8698	36.7272	1965.3611													
	2146.8000	30.6146	35.9127	1965.5445													
	2147.0000	30.5147	34.0950	1965.7263													
	2147.2000	30.3557	32.4411	1965.9078													
	2147.4000	29.9907	31.3443	1966.0895													
	2147.6000	29.4138	30.8759	1966.2716													
	2147.8000	28.7068	30.9371	1966.4539													
	2148.0000	28.0231	31.3346	1966.6362													
	2148.2000	27.5833	31.8308	1966.8182													
	2148.4000	27.5874	32.1945	1966.9996													
	2148.6000	27.9297	32.2459	1967.1803													
	2148.8000	27.0297	31.6901	1967.3619													
	2149.0000	27.6250	31.6984	1967.5461													
	2149.2000	28.3229	31.7262	1967.7287													
	2149.4000	29.2186	31.9738	1967.9104													
	2149.6000	30.1811	32.3645	1968.0921													
	2149.8000	31.0037	32.7539	1968.2742													
	2150.0000	31.5540	33.0282	1968.4568													
	2150.2000	31.8120	33.0946	1968.6393													
	2150.4000	31.8127	32.8799	1968.8216													
	2150.6000	31.5561	32.4856	1969.0030													
	2150.8000	30.9672	32.7001	1969.1845													
	2151.0000	30.0000	36.7860	1969.3700													
	2151.2000	32.0011	37.3023	1969.5357													
	2151.4000	33.5659	36.6403	1969.7085													
	2151.6000	34.6316	35.2155	1969.8880													
	2151.8000	35.1826	33.5957	1970.0731													
	2152.0000	35.2698	32.1570	1970.2613													
	2152.2000	34.9856	30.6966	1970.4507													
	2152.4000	34.4192	28.4670	1970.6395													
	2152.6000	33.6517	24.7340	1970.8264													
	2152.8000	32.7745	19.4606	1971.0107													
	2153.0000	31.8796	13.6514	1971.1921													
	2153.2000	31.0000	сен.00	1971.3700													
	2153.4000	32.2338	сен.18	1971.5559													
	2153.6000	32.2916	окт.91	1971.7374													
	2153.8000	32.1137	ноя.71	1971.9181													
	2154.0000	31.9816	дек.23	1972.0991													
	2154.2000	32.0208	дек.49	1972.2805													
	2154.4000	32.3187	ноя.38	1972.4621													
	2154.6000	32.9450	ноя.29	1972.6434													
	2154.8000	33.9021	ноя.24	1972.8245													
	2155.0000	35.0093	13.6437	1973.0071													
	2155.2000	35.7749	17.8962	1973.1931													
	2155.4000	35.8244	23.7939	1973.3811													
	2155.6000	37.0000	30.1580	1973.5700													
	2155.8000	35.4946	33.0639	1973.7036													
